Col1,Col2,Col3,X,Y
Col1-0005,Col2-0135,Col3-011,64393.16714,35956.22221
Col1-0005,Col2-0136,Col3-010,70587.28594,2461.553546
Col1-0005,Col2-0137,Col3-011,117843.4579,13179.47929
Col1-0005,Col2-0138,Col3-011,104902.305,41599.07906
Col1-0005,Col2-0139,Col3-011,59640.0788,36496.15003
Col1-0005,Col2-0140,Col3-011,99090.27158,35256.84247
Col1-0005,Col2-0141,Col3-011,63351.29221,48207.45327
Col1-0005,Col2-0142,Col3-011,48937.54556,55414.45503
Col1-0005,Col2-0143,Col3-011,105704.8701,37800.99849
Col1-0005,Col2-0144,Col3-011,101574.8695,37728.1009
Col1-0005,Col2-0145,Col3-009,107739.3052,63069.0093
Col1-0005,Col2-0146,Col3-024,113909.2691,6999.102177
Col1-0005,Col2-0147,Col3-009,113451.4041,10379.23729
Col1-0005,Col2-0148,Col3-011,8804.05627,43803.92364
Col1-0005,Col2-0149,Col3-011,106395.3023,6715.953057
Col1-0005,Col2-0150,Col3-011,73008.3641,36355.3757
Col1-0005,Col2-0151,Col3-010,52604.89242,76569.39534
Col1-0005,Col2-0152,Col3-011,37255.67397,25279.82093
Col1-0005,Col2-0153,Col3-010,51206.23547,44137.23156
Col1-0005,Col2-0154,Col3-010,111917.4203,62331.3638
Col1-0005,Col2-0155,Col3-010,49483.9039,68560.94637
Col1-0005,Col2-0156,Col3-010,50480.29784,9093.925975
Col1-0005,Col2-0157,Col3-011,77496.17497,6084.584527
Col1-0005,Col2-0158,Col3-011,109815.2968,15421.73102
Col1-0005,Col2-0159,Col3-231,84172.83798,66384.26568
Col1-0005,Col2-0160,Col3-011,76633.60768,60660.90151
Col1-0005,Col2-0161,Col3-011,2460.922273,38554.61121
Col1-0005,Col2-0162,Col3-010,121185.9825,52668.44591
Col1-0005,Col2-0163,Col3-010,38785.86475,36058.32075
Col1-0005,Col2-0164,Col3-010,29573.65379,62668.90059
Col1-0005,Col2-0165,Col3-010,116960.0499,6118.656459
Col1-0005,Col2-0166,Col3-010,81403.97201,32809.12944
Col1-0005,Col2-0167,Col3-010,62506.90768,4515.551367
Col1-0005,Col2-0168,Col3-011,69472.08737,46189.15057
Col1-0005,Col2-0169,Col3-011,7183.185991,49018.37923
Col1-0005,Col2-0170,Col3-010,29934.26021,64289.76194
Col1-0005,Col2-0171,Col3-010,91913.95254,43784.4993
Col1-0005,Col2-0172,Col3-010,92114.24875,13060.60168
Col1-0005,Col2-0173,Col3-010,8881.323994,33505.5024
Col1-0005,Col2-0174,Col3-011,16575.72854,44705.18543
Col1-0005,Col2-0175,Col3-010,35101.05388,11188.53967
Col1-0005,Col2-0029,Col3-232,51977.30873,14583.9775
Col1-0005,Col2-0029,Col3-233,25252.95953,40407.25241
Col1-0005,Col2-0029,Col3-234,80788.78674,29587.86555
Col1-0005,Col2-0029,Col3-235,104924.0299,48507.93692
Col1-0005,Col2-0029,Col3-236,108275.1297,64323.64738
Col1-0005,Col2-0029,Col3-237,60327.37509,13057.38063
Col1-0005,Col2-0029,Col3-238,59320.63012,73466.14482
Col1-0005,Col2-0029,Col3-239,63701.77046,18529.8083
Col1-0005,Col2-0029,Col3-240,68663.81949,7041.649973
Col1-0005,Col2-0029,Col3-241,119062.839,71672.29129
Col1-0005,Col2-0029,Col3-242,118494.2663,37892.29298
Col1-0005,Col2-0029,Col3-243,64353.16148,36439.05591
Col1-0005,Col2-0029,Col3-244,74325.41295,8285.943755
Col1-0005,Col2-0029,Col3-245,65940.31098,28231.67484
Col1-0005,Col2-0029,Col3-246,79732.04465,46901.45288
Col1-0005,Col2-0029,Col3-247,87475.30474,18622.61688
Col1-0005,Col2-0029,Col3-248,118733.4982,35213.63681
Col1-0005,Col2-0029,Col3-003,13458.66197,74082.0881
Col1-0005,Col2-0176,Col3-249,87245.70984,72265.00527
Col1-0005,Col2-0177,Col3-249,120169.0964,77259.28308
Col1-0005,Col2-0178,Col3-249,65604.23227,51381.03706
Col1-0005,Col2-0179,Col3-121,4306.081793,71556.05057
Col1-0005,Col2-0180,Col3-121,118983.1075,76394.29404
Col1-0005,Col2-0181,Col3-120,35651.07239,59495.51457
Col1-0005,Col2-0182,Col3-120,106438.9851,69595.42757
Col1-0005,Col2-0183,Col3-120,6424.771776,66376.60131
Col1-0005,Col2-0184,Col3-121,66048.86897,64564.99976
Col1-0005,Col2-0185,Col3-010,18334.8281,62375.43086
Col1-0005,Col2-0186,Col3-011,18905.88176,58457.98723
Col1-0005,Col2-0187,Col3-250,42672.57981,65363.62433
Col1-0005,Col2-0188,Col3-250,117415.936,53929.18826
Col1-0005,Col2-0189,Col3-250,67195.05146,10191.89899
Col1-0005,Col2-0190,Col3-250,23571.04756,47907.89003
Col1-0005,Col2-0191,Col3-250,22227.89984,75575.96356
Col1-0005,Col2-0192,Col3-249,37057.83723,52402.07697
Col1-0005,Col2-0193,Col3-249,7776.311856,17520.93732
Col1-0005,Col2-0194,Col3-249,2372.771919,47943.92556
Col1-0005,Col2-0194,Col3-121,5010.285179,78516.47469
Col1-0005,Col2-0195,Col3-251,62625.34312,66988.56976
Col1-0005,Col2-0195,Col3-252,115762.2412,16861.0424
Col1-0005,Col2-0196,Col3-253,81145.10248,38959.60649
Col1-0005,Col2-0197,Col3-253,89522.14502,59041.4789
Col1-0005,Col2-0198,Col3-253,28999.56414,35792.75569
Col1-0005,Col2-0199,Col3-253,16884.9076,61819.29388
Col1-0005,Col2-0200,Col3-253,31359.68531,69447.24152
Col1-0005,Col2-0201,Col3-253,24138.82736,75807.11918
Col1-0005,Col2-0202,Col3-253,18458.22791,55173.33779
Col1-0005,Col2-0203,Col3-253,59744.51867,4678.917386
Col1-0005,Col2-0196,Col3-254,117394.9107,74311.72919
Col1-0005,Col2-0197,Col3-254,92559.08325,58517.46703
Col1-0005,Col2-0198,Col3-254,40478.52188,77539.98089
Col1-0005,Col2-0199,Col3-254,83780.52485,2492.391307
Col1-0005,Col2-0200,Col3-254,31639.69768,6190.71273
Col1-0005,Col2-0201,Col3-254,36715.74127,70264.20339
Col1-0005,Col2-0202,Col3-254,37232.7208,42604.21506
Col1-0005,Col2-0203,Col3-254,65881.0224,68125.04253
Col1-0005,Col2-0204,Col3-255,16462.89586,41948.18055
Col1-0005,Col2-0205,Col3-171,43218.80314,44758.01092
Col1-0005,Col2-0129,Col3-171,19532.87615,37514.87619
Col1-0005,Col2-0206,Col3-053,78364.30954,31445.1864
Col1-0005,Col2-0207,Col3-010,84480.94461,71201.22125
Col1-0005,Col2-0208,Col3-010,113487.7955,61717.83432
Col1-0005,Col2-0209,Col3-011,7353.971623,48885.67473
Col1-0005,Col2-0210,Col3-010,102067.5477,24521.74843
Col1-0005,Col2-0211,Col3-010,17296.55941,47544.78886
Col1-0005,Col2-0212,Col3-010,116883.3066,19590.75307
Col1-0005,Col2-0213,Col3-011,94457.39118,24912.32786
Col1-0005,Col2-0214,Col3-011,96551.96834,25099.0942
Col1-0005,Col2-0215,Col3-010,99280.53192,78542.84766
Col1-0005,Col2-0216,Col3-011,21085.75382,42680.05341
Col1-0005,Col2-0217,Col3-011,83516.12254,29577.87941
Col1-0005,Col2-0218,Col3-010,76015.05106,59939.88717
Col1-0005,Col2-0219,Col3-011,112505.6707,23372.57119
Col1-0005,Col2-0220,Col3-010,49607.14503,74310.86028
Col1-0005,Col2-0221,Col3-010,44811.76756,30108.43174
Col1-0005,Col2-0222,Col3-011,112529.9602,54099.65434
Col1-0005,Col2-0223,Col3-010,95175.20801,7267.49155
Col1-0005,Col2-0224,Col3-010,93368.04261,50461.86371
Col1-0005,Col2-0225,Col3-010,7922.532758,58812.85495
Col1-0005,Col2-0226,Col3-011,88232.24291,46034.93756
Col1-0005,Col2-0227,Col3-011,55063.61105,43314.69575
Col1-0005,Col2-0228,Col3-010,7532.819623,66857.70743
Col1-0005,Col2-0229,Col3-011,110696.265,8201.912751
Col1-0005,Col2-0230,Col3-011,49146.5815,68382.33352
Col1-0005,Col2-0231,Col3-010,115511.7202,2175.826959
Col1-0005,Col2-0232,Col3-120,61736.32831,31282.00994
Col1-0005,Col2-0232,Col3-256,80633.64757,8464.194795
Col1-0005,Col2-0233,Col3-256,106475.5097,77544.24712
Col1-0005,Col2-0233,Col3-120,79522.83793,38665.16184
Col1-0005,Col2-0234,Col3-010,50552.84112,31302.73361
Col1-0005,Col2-0235,Col3-024,20319.91491,13580.38497
Col1-0005,Col2-0236,Col3-249,48856.62741,4925.144461
Col1-0005,Col2-0236,Col3-120,94908.78359,63451.80954
Col1-0005,Col2-0237,Col3-251,40468.02426,32788.27692
Col1-0005,Col2-0237,Col3-250,38085.25004,12536.05049
Col1-0005,Col2-0237,Col3-257,115394.4588,9830.011845
Col1-0005,Col2-0237,Col3-258,46720.38955,61893.50852
Col1-0005,Col2-0237,Col3-259,94766.92061,71751.52154
Col1-0005,Col2-0237,Col3-260,97763.85073,69889.1327
Col1-0005,Col2-0237,Col3-261,57202.11918,2660.972551
Col1-0005,Col2-0237,Col3-262,43788.28039,8491.650177
Col1-0005,Col2-0238,Col3-120,96926.92197,62857.32712
Col1-0005,Col2-0238,Col3-256,1846.699034,2711.513248
Col1-0005,Col2-0239,Col3-258,50121.31912,43722.78677
Col1-0005,Col2-0239,Col3-259,122362.1581,71493.45117
Col1-0005,Col2-0239,Col3-263,61331.65216,39933.72135
Col1-0005,Col2-0239,Col3-252,49781.62142,78117.69177
Col1-0005,Col2-0239,Col3-264,115612.7279,71696.68034
Col1-0005,Col2-0239,Col3-265,48551.36662,61528.08981
Col1-0005,Col2-0239,Col3-266,70694.73135,42476.96968
Col1-0005,Col2-0239,Col3-267,68486.80156,70036.77717
Col1-0005,Col2-0240,Col3-231,81362.02853,32565.73965
Col1-0005,Col2-0241,Col3-250,36097.13467,33063.70596
Col1-0005,Col2-0242,Col3-249,1653.780406,26166.00265
Col1-0005,Col2-0242,Col3-120,17079.12314,58627.00733
Col1-0005,Col2-0243,Col3-251,12284.89717,23538.14196
Col1-0005,Col2-0243,Col3-268,106896.8753,26236.98406
Col1-0005,Col2-0243,Col3-269,71111.23749,4906.093587
Col1-0005,Col2-0243,Col3-250,26365.84162,15378.22114
Col1-0005,Col2-0244,Col3-249,53054.07377,38857.29633
Col1-0005,Col2-0244,Col3-120,107570.4272,29038.72144
Col1-0005,Col2-0245,Col3-231,49930.12287,15499.59143
Col1-0005,Col2-0246,Col3-011,8273.411583,37315.11695
Col1-0005,Col2-0247,Col3-011,60233.66458,59000.76279
Col1-0005,Col2-0248,Col3-010,3142.78323,6456.724889
Col1-0005,Col2-0249,Col3-010,64816.72652,45194.37169
Col1-0005,Col2-0250,Col3-010,61138.07709,13511.16652
Col1-0005,Col2-0251,Col3-010,18850.49515,10447.1821
Col1-0005,Col2-0252,Col3-249,1931.438368,1559.570153
Col1-0005,Col2-0253,Col3-120,110056.2768,24429.34511
Col1-0005,Col2-0253,Col3-256,67462.36341,37297.86518
Col1-0005,Col2-0254,Col3-249,48002.02287,33342.05678
Col1-0005,Col2-0254,Col3-121,107289.4232,17977.06514
Col1-0005,Col2-0255,Col3-011,53946.02234,75324.26252
Col1-0005,Col2-0256,Col3-257,120518.1383,2491.125278
Col1-0005,Col2-0256,Col3-270,92623.63007,36188.92627
Col1-0005,Col2-0256,Col3-271,101275.6149,19344.1651
Col1-0005,Col2-0256,Col3-258,7473.546231,30212.99297
Col1-0005,Col2-0257,Col3-257,14764.09737,19330.78229
Col1-0005,Col2-0257,Col3-270,71872.56594,27219.23489
Col1-0005,Col2-0257,Col3-271,98212.7516,18935.41718
Col1-0005,Col2-0257,Col3-258,23481.17659,31728.87152
Col1-0005,Col2-0258,Col3-249,120260.7432,44245.33807
Col1-0005,Col2-0259,Col3-249,98720.18611,59591.92842
Col1-0005,Col2-0260,Col3-268,55850.49167,46463.91519
Col1-0005,Col2-0261,Col3-268,75116.55728,50.28358617
Col1-0005,Col2-0262,Col3-120,97381.38959,53625.24282
Col1-0005,Col2-0262,Col3-256,2070.101686,23401.11548
Col1-0005,Col2-0263,Col3-249,106841.3721,42002.00329
Col1-0005,Col2-0264,Col3-251,36303.54669,76765.33789
Col1-0005,Col2-0264,Col3-268,119819.4361,50978.5345
Col1-0005,Col2-0264,Col3-249,74408.58633,53130.5038
Col1-0005,Col2-0264,Col3-120,118951.5465,34585.507
Col1-0005,Col2-0264,Col3-121,81013.79024,77131.92862
Col1-0005,Col2-0264,Col3-256,554.7017859,79668.06384
Col1-0005,Col2-0265,Col3-011,65272.22955,54405.17441
Col1-0005,Col2-0264,Col3-266,24790.55148,1084.224291
Col1-0005,Col2-0264,Col3-272,100772.6903,49298.68802
Col1-0005,Col2-0266,Col3-010,103899.5763,22862.95705
Col1-0005,Col2-0267,Col3-010,86318.43054,72489.45064
Col1-0005,Col2-0268,Col3-010,44629.69697,28493.99682
Col1-0005,Col2-0269,Col3-010,16131.08742,14435.4851
Col1-0005,Col2-0270,Col3-011,99025.12519,54566.09041
Col1-0005,Col2-0271,Col3-119,120975.9787,63895.74588
Col1-0005,Col2-0272,Col3-249,17785.09322,51070.21549
Col1-0005,Col2-0273,Col3-249,58864.34471,51398.08702
Col1-0005,Col2-0274,Col3-120,122221.8224,58471.85834
Col1-0005,Col2-0275,Col3-011,99585.33533,34567.63071
Col1-0005,Col2-0276,Col3-120,47036.668,68284.95443
Col1-0005,Col2-0277,Col3-120,99866.63828,4052.636316
Col1-0005,Col2-0278,Col3-249,74805.7976,31591.84707
Col1-0005,Col2-0279,Col3-249,59439.40909,10330.69503
Col1-0005,Col2-0280,Col3-249,73749.42995,52528.79842
Col1-0005,Col2-0281,Col3-120,66809.46065,51744.73815
Col1-0005,Col2-0282,Col3-011,62032.93391,40270.15012
Col1-0005,Col2-0283,Col3-011,51490.18924,13587.1272
Col1-0005,Col2-0284,Col3-011,116200.7517,32527.16292
Col1-0005,Col2-0285,Col3-011,22372.33429,29733.16107
Col1-0005,Col2-0286,Col3-011,80699.08249,27746.8816
Col1-0005,Col2-0287,Col3-011,16460.5116,69109.24818
Col1-0005,Col2-0288,Col3-010,121874.2458,27512.0708
Col1-0005,Col2-0289,Col3-011,47272.61091,73785.86599
Col1-0005,Col2-0290,Col3-011,74316.96525,64109.16634
Col1-0005,Col2-0291,Col3-010,110891.7126,79925.81442
Col1-0005,Col2-0292,Col3-010,101223.9628,10182.34882
Col1-0005,Col2-0293,Col3-024,11471.25421,45663.57958
Col1-0005,Col2-0294,Col3-010,55211.2486,42197.79445
Col1-0005,Col2-0295,Col3-010,108997.1736,74605.71143
Col1-0005,Col2-0296,Col3-010,111513.769,69893.25009
Col1-0005,Col2-0297,Col3-010,97322.71448,54058.96044
Col1-0005,Col2-0298,Col3-010,92553.02556,58484.64206
Col1-0005,Col2-0299,Col3-010,98312.98696,70776.81629
Col1-0005,Col2-0300,Col3-010,13696.84106,32085.39544
Col1-0005,Col2-0301,Col3-010,93221.81433,18265.86284
Col1-0005,Col2-0302,Col3-010,98648.75885,25975.10127
Col1-0005,Col2-0303,Col3-010,86176.72247,5859.204982
Col1-0005,Col2-0304,Col3-010,54470.98237,18590.60036
Col1-0005,Col2-0305,Col3-010,34608.52357,75795.18668
Col1-0005,Col2-0306,Col3-010,42796.21738,23956.2168
Col1-0005,Col2-0307,Col3-010,55266.06028,8356.222794
Col1-0005,Col2-0308,Col3-011,42724.24848,139.9596426
Col1-0005,Col2-0309,Col3-010,97929.31532,46265.23165
Col1-0005,Col2-0310,Col3-010,50385.82553,63452.19864
Col1-0005,Col2-0311,Col3-010,56719.56701,35358.08463
Col1-0005,Col2-0312,Col3-010,87904.79249,31926.59197
Col1-0005,Col2-0313,Col3-010,86937.39678,35080.48878
Col1-0005,Col2-0314,Col3-010,39565.8484,16541.66822
Col1-0005,Col2-0315,Col3-010,81245.61352,50996.38879
Col1-0005,Col2-0316,Col3-010,108506.1633,67613.56456
Col1-0005,Col2-0317,Col3-010,93144.10513,63019.49546
Col1-0005,Col2-0318,Col3-011,64556.70388,75949.62843
Col1-0005,Col2-0319,Col3-179,12028.03811,35955.17136
Col1-0005,Col2-0319,Col3-027,22201.47178,55791.40978
Col1-0005,Col2-0320,Col3-027,75820.99166,3984.29004
Col1-0005,Col2-0321,Col3-009,73261.35558,42193.15649
Col1-0005,Col2-0322,Col3-011,88247.4308,28749.58796
Col1-0005,Col2-0323,Col3-011,120382.8942,41301.57799
Col1-0005,Col2-0324,Col3-011,6823.335529,9892.865389
Col1-0005,Col2-0325,Col3-011,7889.631231,32861.97325
Col1-0005,Col2-0326,Col3-011,57134.86627,49493.68926
Col1-0005,Col2-0327,Col3-011,23578.95022,75008.08529
Col1-0005,Col2-0328,Col3-011,71529.52469,36473.73353
Col1-0005,Col2-0329,Col3-011,101850.6438,4822.90895
Col1-0005,Col2-0330,Col3-011,46256.38719,74451.06595
Col1-0005,Col2-0331,Col3-011,39150.97115,53322.1794
Col1-0005,Col2-0332,Col3-011,31368.9802,22165.49937
Col1-0005,Col2-0333,Col3-010,61356.50506,45227.20751
Col1-0005,Col2-0334,Col3-011,61376.60542,19841.3198
Col1-0005,Col2-0335,Col3-010,8157.945854,31456.28703
Col1-0005,Col2-0336,Col3-010,106575.2304,76818.68711
Col1-0005,Col2-0337,Col3-010,31063.62483,21894.49607
Col1-0005,Col2-0338,Col3-011,50575.95374,49237.00584
Col1-0005,Col2-0339,Col3-010,88198.94093,19148.77943
Col1-0005,Col2-0340,Col3-010,66994.88903,76422.31382
Col1-0005,Col2-0341,Col3-011,47429.20612,3268.337868
Col1-0005,Col2-0342,Col3-011,29627.70402,14895.34574
Col1-0005,Col2-0343,Col3-010,48366.90655,14250.51647
Col1-0005,Col2-0344,Col3-011,61961.84094,50314.933
Col1-0005,Col2-0345,Col3-027,116884.973,53334.7804
Col1-0005,Col2-0346,Col3-179,75411.29101,3711.914363
Col1-0005,Col2-0346,Col3-181,2925.540109,31113.42331
Col1-0005,Col2-0346,Col3-027,65927.23821,12302.2267
Col1-0005,Col2-0347,Col3-027,65340.42152,16704.61268
Col1-0005,Col2-0348,Col3-027,113340.6626,65126.10807
Col1-0005,Col2-0349,Col3-181,13386.00081,62304.10295
Col1-0005,Col2-0349,Col3-027,9012.560739,1106.880434
Col1-0005,Col2-0350,Col3-181,90438.47932,44417.74508
Col1-0005,Col2-0350,Col3-027,11737.67405,79321.6521
Col1-0005,Col2-0351,Col3-181,104882.5522,34752.09785
Col1-0005,Col2-0351,Col3-027,10162.73116,35350.39999
Col1-0005,Col2-0352,Col3-181,70851.028,75473.84873
Col1-0005,Col2-0352,Col3-027,43387.78227,58203.68483
Col1-0005,Col2-0353,Col3-179,81748.12545,17117.48961
Col1-0005,Col2-0353,Col3-181,15479.87915,45770.9848
Col1-0005,Col2-0353,Col3-027,118337.4244,31408.65253
Col1-0005,Col2-0354,Col3-011,85343.57967,22472.96847
Col1-0005,Col2-0355,Col3-011,13137.70999,45578.87996
Col1-0005,Col2-0356,Col3-011,49345.29285,30678.69115
Col1-0005,Col2-0357,Col3-011,54060.93499,51107.74448
Col1-0005,Col2-0358,Col3-011,37506.33107,30003.83112
Col1-0005,Col2-0359,Col3-011,82162.14026,78622.16879
Col1-0005,Col2-0360,Col3-011,58749.34805,67007.5356
Col1-0005,Col2-0361,Col3-024,79724.46073,1412.652685
Col1-0005,Col2-0362,Col3-024,15910.10882,79406.55516
Col1-0005,Col2-0363,Col3-012,86229.56628,28518.77961
Col1-0005,Col2-0364,Col3-012,124060.7745,72467.2392
Col1-0005,Col2-0365,Col3-010,44049.7561,75476.02181
Col1-0005,Col2-0366,Col3-010,19581.64769,41452.90029
Col1-0005,Col2-0367,Col3-010,90735.70628,62213.40877
Col1-0005,Col2-0368,Col3-010,46539.71987,3124.126286
Col1-0005,Col2-0369,Col3-010,33926.34301,11588.57538
Col1-0005,Col2-0370,Col3-010,75840.85661,55346.74967
Col1-0005,Col2-0002,Col3-273,37597.47132,39433.16903
Col1-0005,Col2-0002,Col3-274,84866.93554,38895.29979
Col1-0005,Col2-0371,Col3-181,95810.85781,51927.47046
Col1-0005,Col2-0371,Col3-027,26827.9239,70925.59385
Col1-0005,Col2-0372,Col3-179,114266.3274,38967.97537
Col1-0005,Col2-0372,Col3-027,103284.8135,38952.14902
Col1-0005,Col2-0373,Col3-011,98550.35683,59704.85829
Col1-0005,Col2-0374,Col3-010,12561.21676,1259.659366
Col1-0005,Col2-0375,Col3-010,95675.97185,65254.49891
Col1-0005,Col2-0376,Col3-010,62979.2901,62946.08125
Col1-0005,Col2-0377,Col3-010,71420.47186,35397.10995
Col1-0005,Col2-0378,Col3-010,26854.16714,79395.53619
Col1-0005,Col2-0379,Col3-009,114027.3814,67089.85331
Col1-0005,Col2-0380,Col3-009,93369.35728,65296.14041
Col1-0005,Col2-0381,Col3-011,64775.31287,60400.8551
Col1-0005,Col2-0382,Col3-176,29527.02529,31037.17979
Col1-0005,Col2-0383,Col3-011,30387.96433,71485.2933
Col1-0005,Col2-0384,Col3-011,1037.391757,57462.06433
Col1-0005,Col2-0385,Col3-011,63919.33272,6930.919941
Col1-0005,Col2-0386,Col3-011,14691.65023,73798.66518
Col1-0005,Col2-0387,Col3-011,77865.86768,62326.2629
Col1-0005,Col2-0388,Col3-011,114895.2419,39434.61365
Col1-0005,Col2-0389,Col3-011,9101.378071,70716.7509
Col1-0005,Col2-0390,Col3-011,32624.56102,14308.58836
Col1-0005,Col2-0391,Col3-249,70248.78043,34470.95802
Col1-0005,Col2-0392,Col3-010,18114.01081,3043.318737
Col1-0005,Col2-0393,Col3-010,4410.452509,43337.72745
Col1-0005,Col2-0394,Col3-010,82359.19685,66462.63336
Col1-0005,Col2-0395,Col3-010,101876.3837,13404.02531
Col1-0005,Col2-0396,Col3-010,11116.75608,54314.39024
Col1-0005,Col2-0397,Col3-011,23494.60655,70007.89128
Col1-0005,Col2-0398,Col3-011,8832.305853,14184.03665
Col1-0005,Col2-0399,Col3-011,64238.72056,9534.848374
Col1-0005,Col2-0400,Col3-010,112219.8006,900.7389802
Col1-0005,Col2-0401,Col3-010,96898.55583,18225.43873
Col1-0005,Col2-0402,Col3-010,39667.96073,49302.32437
Col1-0005,Col2-0403,Col3-010,107682.7657,43520.47019
Col1-0005,Col2-0404,Col3-011,21385.48175,77477.51615
Col1-0005,Col2-0405,Col3-010,87488.41601,1584.85082
Col1-0005,Col2-0406,Col3-010,36636.37029,15785.20515
Col1-0005,Col2-0407,Col3-010,69171.46516,19051.81902
Col1-0005,Col2-0408,Col3-010,112536.8978,32321.94565
Col1-0005,Col2-0409,Col3-011,123476.3409,8046.325294
Col1-0005,Col2-0410,Col3-011,110400.8741,3672.3297
Col1-0005,Col2-0411,Col3-011,31959.93357,73599.34866
Col1-0005,Col2-0412,Col3-010,9416.395901,61081.28167
Col1-0005,Col2-0413,Col3-010,118605.7802,29087.09976
Col1-0005,Col2-0414,Col3-010,54074.28805,78586.64083
Col1-0005,Col2-0415,Col3-010,16389.41951,36460.15425
Col1-0005,Col2-0093,Col3-275,39007.33598,14645.44043
Col1-0005,Col2-0416,Col3-010,31670.74305,10380.44182
Col1-0005,Col2-0417,Col3-010,32488.32341,70345.6274
Col1-0005,Col2-0418,Col3-010,82657.10408,75396.40712
Col1-0005,Col2-0419,Col3-010,9289.670057,40818.94477
Col1-0005,Col2-0420,Col3-180,14823.52945,29041.69388
Col1-0005,Col2-0421,Col3-024,1564.646424,76565.32424
Col1-0005,Col2-0422,Col3-011,40898.31846,26957.06242
Col1-0005,Col2-0423,Col3-010,115705.4881,58488.37788
Col1-0005,Col2-0424,Col3-010,124082.6049,29511.35978
Col1-0005,Col2-0425,Col3-010,82348.30322,68077.87077
Col1-0005,Col2-0426,Col3-276,82549.21311,50158.24311
Col1-0005,Col2-0426,Col3-027,42813.59402,47156.97101
Col1-0005,Col2-0427,Col3-011,71685.65861,56190.26188
Col1-0005,Col2-0428,Col3-009,112445.6318,25336.69087
Col1-0005,Col2-0429,Col3-010,112122.669,19646.20177
Col1-0005,Col2-0430,Col3-010,96499.6857,46310.48065
Col1-0005,Col2-0431,Col3-010,14672.55763,3120.368282
Col1-0005,Col2-0432,Col3-011,123895.6196,79867.68772
Col1-0005,Col2-0433,Col3-011,122835.6345,56969.45264
Col1-0005,Col2-0434,Col3-010,92155.24485,54996.97276
Col1-0005,Col2-0435,Col3-011,43650.73583,42144.10468
Col1-0005,Col2-0436,Col3-011,49785.57116,52317.79578
Col1-0005,Col2-0437,Col3-009,49594.83435,69076.24944
Col1-0005,Col2-0438,Col3-011,64605.81718,42041.84821
Col1-0005,Col2-0439,Col3-011,91872.78058,19465.52036
Col1-0005,Col2-0440,Col3-011,106325.7998,78714.585
Col1-0005,Col2-0441,Col3-011,96096.53217,16475.93751
Col1-0005,Col2-0442,Col3-011,39548.70285,61778.29577
Col1-0005,Col2-0443,Col3-011,119130.3221,40191.99712
Col1-0005,Col2-0444,Col3-011,101574.7699,22152.58299
Col1-0005,Col2-0445,Col3-011,67786.33297,73307.28286
Col1-0005,Col2-0446,Col3-024,32662.39168,31266.14263
Col1-0005,Col2-0447,Col3-024,116502.5524,28513.38282
Col1-0005,Col2-0448,Col3-024,61580.97908,72645.99723
Col1-0005,Col2-0449,Col3-024,33226.9128,68321.88235
Col1-0005,Col2-0450,Col3-024,114350.8463,47227.0773
Col1-0005,Col2-0451,Col3-010,24721.47438,41210.60719
Col1-0005,Col2-0452,Col3-010,124462.0203,32123.89087
